product_id,product_name,category,subcategory,total_sales,total_units_sold,average_sale_price,min_sale_price_per_unit,max_sale_price_per_unit,avg_sale_price_per_unit,total_profit,average_discount,average_processing_time,total_returns,total_loss,profit_margin,total_orders,average_profit_per_unit,sales_percentage_of_total,profit_rank,sales_rank,discount_impact_on_sales,discount_impact_on_profit,active_months,composite_score,extended_composite_score
OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,77.87,13,25.956666666666667,5.989999999999999,5.99,5.989999999999999,22.582299999999996,0.0,3.6666666666666665,0,0.0,28.999999999999993,3,1.7370999999999996,0.0034183320671082023,1188.0,1489.0,-87.1809104371997,-89.12231601198593,3,1.340705470834276,0.28296951808983745
OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,Art,81.652,29,11.66457142857143,2.384,2.98,2.7245714285714286,19.4296,0.08571428571428573,3.857142857142857,0,0.0,23.795620437956206,7,0.6699862068965518,0.0035843540508991773,1237.0,1471.0,-86.55831127543637,-90.64094229491602,6,1.5389465983638546,0.3160322115210392
OFF-AR-10002067,Newell 334,Office Supplies,Art,531.712,27,88.61866666666667,15.872,19.84,19.17866666666667,135.30880000000002,0.03333333333333333,4.0,0,0.0,25.447761194029855,6,5.011437037037037,0.023341057917891823,470.0,712.0,-12.468681782256699,-34.823008852180735,6,1.5547367121163125,0.3155991305105492
OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Office Supplies,Art,1166.44,25,233.288,38.56,48.2,46.272000000000006,310.89,0.04,4.2,0,0.0,26.65289256198347,5,12.435599999999999,0.05120430533398859,269.0,463.0,92.02130255082545,49.75282300889171,5,1.5024726101548316,0.3130155083309812
OFF-AR-10002221,12 Colored Short Pencils,Office Supplies,Art,18.2,8,6.066666666666666,2.08,2.6,2.2533333333333334,3.016,0.13333333333333333,3.0,0,0.0,16.571428571428573,3,0.377,0.0007989423863024179,1520.0,1809.0,-97.00388557797656,-98.54722083632534,3,1.300920885222528,0.27258486355211126
OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,Office Supplies,Art,573.648,16,143.412,30.192,37.74,35.853,126.8064,0.05,4.5,0,0.0,22.105263157894736,4,7.9254,0.025181961649319202,494.0,679.5,-5.565107364565755,-38.918535895028064,4,1.4020262747196324,0.29276625684181423
OFF-AR-10002255,Newell 346,Office Supplies,Art,31.104,11,6.2208,2.304,2.8800000000000003,2.7648,8.6112,0.04,5.6,0,0.0,27.685185185185183,5,0.7828363636363637,0.0013654013177774949,1426.0,1746.0,-94.87960752842763,-95.85206500854268,5,1.4783478678098978,0.29331076733693984
OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",Office Supplies,Art,50.768,18,8.461333333333334,2.672,3.34,2.783333333333333,9.2852,0.16666666666666666,4.5,0,0.0,18.289473684210524,6,0.5158444444444444,0.0022286102784506126,1409.0,1635.0,-91.64248697926999,-95.5274054739549,6,1.521205564858647,0.3013298349647996
OFF-AR-10002280,Staples in misc. colors,Office Supplies,Art,54.348,9,27.174,5.176,6.47,5.823,22.3215,0.1,5.5,0,0.0,41.07142857142858,2,2.480166666666667,0.002385764879712297,1195.0,1618.0,-91.0531413951577,-89.24794094762464,2,1.306030242135938,0.2786657903817295
OFF-AR-10002335,DIXON Oriole Pencils,Office Supplies,Art,44.891999999999996,19,7.481999999999999,2.064,2.58,2.322,8.6172,0.10000000000000002,5.166666666666667,0,0.0,19.195402298850578,6,0.4535368421052632,0.001970666022301546,1425.0,1675.0,-92.60980392123757,-95.84917486431786,5,1.452449472695275,0.2989465911522399
OFF-AR-10002375,Newell 351,Office Supplies,Art,82.656,26,11.808000000000002,2.624,3.2800000000000002,3.186285714285714,22.107200000000002,0.028571428571428574,4.285714285714286,0,0.0,26.746031746031747,7,0.8502769230769232,0.0036284275759457503,1197.0,1468.0,-86.39303111721046,-89.35116726552101,7,1.6195482259195788,0.3185318593323061
OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art,110.76,27,15.822857142857144,3.408,4.260000000000001,4.016571428571429,42.8982,0.05714285714285715,3.7142857142857144,0,0.0,38.730769230769226,7,1.5888222222222224,0.004862135093783287,943.0,1328.0,-81.76650366025734,-79.33633583582605,6,1.5860620832995236,0.3215713866912679
OFF-AR-10002445,SANFORD Major Accent Highlighters,Office Supplies,Art,209.56799999999998,30,29.938285714285712,5.664,7.08,6.877714285714285,77.88,0.028571428571428574,2.4285714285714284,0,0.0,37.16216216216217,7,2.5959999999999996,0.009199602088605773,676.0,1056.0,-65.50056553875777,-62.48592796187563,6,1.5838661371855087,0.324050691758662
OFF-AR-10002467,Dixon Ticonderoga Pencils,Office Supplies,Art,37.548,13,12.516,2.384,2.98,2.781333333333333,9.267800000000001,0.06666666666666667,2.3333333333333335,0,0.0,24.682539682539684,3,0.7129076923076924,0.0016482796000485268,1410.0,1713.0,-93.81878547702549,-95.53578689220687,3,1.3263756956497053,0.28058705246055954
OFF-AR-10002578,Newell 335,Office Supplies,Art,34.56,12,8.64,2.88,2.8800000000000003,2.88,10.0224,0.0,5.75,0,0.0,28.999999999999996,4,0.8351999999999999,0.0015171125753083276,1394.0,1735.0,-94.31067503158624,-95.17230308686571,4,1.4110623945366143,0.28825895047514166
OFF-AR-10002656,Sanford Liquid Accent Highlighters,Office Supplies,Art,149.632,24,29.9264,5.344,6.68,6.1456,48.630399999999995,0.08,3.2,0,0.0,32.49999999999999,5,2.0262666666666664,0.006568535557538648,887.0,1211.0,-75.36733004416419,-76.57518838157675,5,1.4962611704970894,0.3071008831420735
OFF-AR-10002671,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",Office Supplies,Art,1113.024,8,1113.024,139.128,139.128,139.128,111.3024,0.2,5.0,0,0.0,10.000000000000002,1,13.9128,0.0488594533281243,546.0,477.0,83.22787134385817,-46.386668571955134,1,1.15879502570121,0.26803735289887826
OFF-AR-10002704,Boston 1900 Electric Pencil Sharpener,Office Supplies,Art,14.98,1,14.98,14.98,14.98,14.98,4.494,0.0,4.0,0,0.0,30.0,1,4.494,0.0006575910410335286,1496.0,1824.0,-97.53396736033454,-97.83528197561209,1,1.199373518103192,0.26046285953609855
OFF-AR-10002766,Prang Drawing Pencil Set,Office Supplies,Art,56.156,22,14.039,2.2239999999999998,2.7800000000000002,2.641,11.5092,0.05,3.0,0,0.0,20.495049504950497,4,0.5231454545454546,0.002465132343142779,1366.0,1604.0,-90.75550541301384,-94.45612534795607,4,1.3852875376411666,0.292641385307904
OFF-AR-10002804,Faber Castell Col-Erase Pencils,Office Supplies,Art,37.164,8,7.4328,3.912,4.89,4.4988,14.083200000000001,0.08,4.2,0,0.0,37.89473684210527,5,1.7604000000000002,0.0016314227936562121,1327.0,1717.0,-93.88200019889675,-93.21625347550959,4,1.4385922448366024,0.2921264140482606
OFF-AR-10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Office Supplies,Art,197.82,9,98.91,21.98,21.98,21.98,59.346000000000004,0.0,4.0,0,0.0,30.000000000000004,2,6.594,0.008683889168040896,786.0,1077.5,-67.43454093600675,-71.41358347233528,2,1.2753798699256287,0.2750690094043319
OFF-AR-10002833,Newell 322,Office Supplies,Art,30.576,18,5.096,1.4560000000000002,1.82,1.6986666666666668,6.6612,0.06666666666666667,5.0,0,0.0,21.785714285714285,6,0.37006666666666665,0.0013422232089880621,1459.0,1749.0,-94.96652777100061,-96.79136188160818,6,1.5315584309267687,0.3027899023435029
OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,Office Supplies,Art,293.7,24,73.425,10.68,13.350000000000001,12.682500000000001,63.012,0.05,4.0,0,0.0,21.454545454545457,4,2.6255,0.012892823014121986,760.0,929.0,-51.650615068775565,-69.6477053509721,4,1.3936074162220684,0.2965444201612487
OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Office Supplies,Art,444.60200000000003,23,74.10033333333334,17.608,22.01,19.809,69.9918,0.10000000000000002,4.0,0,0.0,15.74257425742574,6,3.043121739130435,0.01951710894696855,718.0,795.0,-26.808875590084273,-66.28560057424251,6,1.5215438494133466,0.3071123165110899
OFF-AR-10002987,Prismacolor Color Pencil Set,Office Supplies,Art,436.48,24,62.354285714285716,15.872,19.84,18.13942857142857,155.54559999999998,0.08571428571428573,4.142857142857143,0,0.0,35.63636363636363,7,6.481066666666666,0.01916056993259777,428.0,803.0,-28.14593280633012,-25.075130410718057,7,1.6565626149066,0.3238838431067212
OFF-AR-10003045,Prang Colored Pencils,Office Supplies,Art,90.55199999999999,32,12.935999999999998,2.352,2.94,2.772,38.808,0.05714285714285715,4.142857142857143,0,0.0,42.85714285714286,7,1.21275,0.003975045657387722,992.0,1422.0,-85.09317839873259,-81.30654715388378,7,1.6697391094653915,0.33097785972431154
OFF-AR-10003056,Newell 341,Office Supplies,Art,96.72800000000001,23,13.818285714285716,3.424,4.28,4.1577142857142855,26.8356,0.028571428571428574,4.571428571428571,0,0.0,27.743362831858402,7,1.1667652173913043,0.004246159293530785,1121.0,1387.0,-84.0764749553031,-87.07354094008359,7,1.6229841297318521,0.316657348437161
OFF-AR-10003087,Staples in misc. colors,Office Supplies,Art,24.92,15,8.306666666666667,1.424,1.78,1.6613333333333333,5.696,0.06666666666666667,3.3333333333333335,0,0.0,22.857142857142854,3,0.3797333333333333,0.0010939364981679262,1475.0,1786.0,-95.89762794522944,-97.25628974924042,3,1.320449277392185,0.2812612906600223
OFF-AR-10003156,50 Colored Long Pencils,Office Supplies,Art,138.176,14,27.635199999999998,8.128,10.16,9.7536,32.9184,0.04,5.0,0,0.0,23.823529411764707,5,2.3513142857142855,0.006065640833501257,1054.0,1245.0,-77.25323591332356,-84.14351272496413,5,1.4689173242191707,0.29486896751018177
OFF-AR-10003158,Fluorescent Highlighters by Dixon,Office Supplies,Art,90.744,26,18.1488,3.184,3.98,3.5024,22.4472,0.12000000000000002,3.8,0,0.0,24.736842105263158,5,0.8633538461538461,0.003983474060583879,1192.0,1419.0,-85.06157103779697,-89.18739242611473,5,1.4706502401844652,0.30464887793436674
OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,229.572,28,32.796,7.287999999999999,9.11,8.068857142857143,58.6684,0.1142857142857143,4.428571428571429,0,0.0,25.555555555555554,7,2.0953,0.010077736346605422,791.0,1026.0,-62.20747362127662,-71.73997709345794,6,1.5479145288841962,0.31713663060912334
OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,65.464,24,8.183,2.672,3.34,2.7555,9.352,0.17500000000000002,5.0,0,0.0,14.285714285714288,8,0.38966666666666666,0.0028737343064231583,1407.0,1556.0,-89.22320689432183,-95.4952285349186,8,1.6519839865278676,0.31749975019025284
OFF-AR-10003190,Newell 32,Office Supplies,Art,47.232,17,7.872,2.304,2.8800000000000003,2.7840000000000003,11.9808,0.03333333333333333,3.6666666666666665,0,0.0,25.365853658536587,6,0.7047529411764706,0.0020733871862547142,1364.0,1657.0,-92.22458920983455,-94.22896001188546,5,1.4715721624792912,0.3001945324566356
OFF-AR-10003217,Newell 316,Office Supplies,Art,27.384,7,27.384,3.912,3.912,3.912,2.7384,0.2,5.0,0,0.0,10.0,1,0.3912,0.0012021010058519456,1525.0,1769.0,-95.4920001465555,-98.68093817579351,1,1.137984911847186,0.25582728730331433
OFF-AR-10003251,Prang Drawing Pencil Set,Office Supplies,Art,43.924,17,6.274857142857143,2.2239999999999998,2.7800000000000002,2.541714285714286,15.568000000000001,0.08571428571428573,3.5714285714285716,0,0.0,35.44303797468355,7,0.915764705882353,0.001928172822854253,1294.0,1680.0,-92.76915769928804,-92.50103911800821,6,1.5740590105424428,0.31135399979901274
OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,Art,139.872,20,19.981714285714286,5.952,7.44,7.014857142857143,28.272000000000002,0.05714285714285715,3.5714285714285716,0,0.0,20.212765957446805,7,1.4136000000000002,0.006140091728400648,1102.0,1238.0,-76.97403755839215,-86.3816404126624,7,1.6005556205158644,0.3110370956672821
OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,Art,873.636,32,124.80514285714285,24.784,30.98,27.43942857142857,149.9432,0.1142857142857143,3.5714285714285716,0,0.0,17.163120567375888,7,4.685725,0.038350814868115334,441.0,552.0,43.819418637300615,-27.77375441157049,7,1.6066543725290876,0.3245395903288011
OFF-AR-10003394,Newell 332,Office Supplies,Art,67.032,24,13.4064,2.352,2.94,2.8224,15.5232,0.04,3.8,0,0.0,23.157894736842106,5,0.6467999999999999,0.0029425662658584435,1297.0,1544.0,-88.96508011334751,-92.52261886155352,3,1.3223466817990366,0.29495590535340166
OFF-AR-10003405,"Dixon My First Ticonderoga Pencil, #2",Office Supplies,Art,95.94,19,23.985,4.68,5.8500000000000005,4.9725,17.0235,0.15000000000000002,4.25,0,0.0,17.74390243902439,4,0.8959736842105263,0.004211567722079888,1271.0,1391.0,-84.20619683247644,-91.79993829813804,4,1.3776301378343156,0.28922963473527746
OFF-AR-10003469,Nontoxic Chalk,Office Supplies,Art,42.944,27,5.368,1.408,1.7600000000000002,1.6280000000000001,18.233600000000003,0.07500000000000001,4.375,0,0.0,42.459016393442624,8,0.6753185185185187,0.0018851528482071998,1252.0,1686.0,-92.930486937397,-91.21704437706286,6,1.5957089430861393,0.32569835877053616
OFF-AR-10003477,4009 Highlighters,Office Supplies,Art,8.04,6,8.04,1.3399999999999999,1.3399999999999999,1.3399999999999999,2.7336,0.0,4.0,0,0.0,34.0,1,0.4556,0.00035293938383909005,1526.0,1853.0,-98.67644176082042,-98.68325029117338,1,1.2115168896974717,0.2659026799547109
OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Art,219.78,31,36.63,6.5120000000000005,8.14,7.3260000000000005,68.376,0.10000000000000002,3.1666666666666665,0,0.0,31.11111111111111,6,2.205677419354839,0.009647887783601396,728.0,1036.0,-63.819449028993844,-67.06391641398571,6,1.565134428561187,0.31918163360918633
OFF-AR-10003481,Newell 348,Office Supplies,Art,65.6,24,10.933333333333332,2.624,3.28,2.733333333333333,9.7088,0.16666666666666666,4.5,0,0.0,14.800000000000002,6,0.40453333333333336,0.0028797044253537694,1399.0,1553.5,-89.20081834699243,-95.32336129168282,6,1.5107219386246455,0.30471956242404713
OFF-AR-10003504,Newell 347,Office Supplies,Art,127.54400000000001,32,18.22057142857143,3.424,4.28,3.9131428571428573,30.3024,0.08571428571428573,3.4285714285714284,0,0.0,23.758389261744963,7,0.94695,0.005598918006514044,1081.0,1277.0,-79.00349352513419,-85.40361560698433,6,1.5398961011785157,0.3187989803611259
OFF-AR-10003514,4009 Highlighters by Sanford,Office Supplies,Art,171.14,44,21.3925,3.1839999999999997,3.98,3.7809999999999997,53.8096,0.05,4.0,0,0.0,31.441860465116285,8,1.2229454545454546,0.007512692307241527,828.0,1148.0,-71.82664713268727,-74.08041588671472,8,1.707792209160424,0.342569410189076
OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,Office Supplies,Art,100.928,20,16.82133333333333,4.864,6.079999999999999,5.066666666666666,20.671999999999997,0.16666666666666666,3.6666666666666665,0,0.0,20.48192771084337,6,1.0335999999999999,0.004430530613446727,1220.0,1369.0,-83.38506393483615,-90.04248976409724,6,1.5291000074717283,0.30436798002027304
OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Art,523.59,20,65.44875,22.52,28.15,26.03875,118.22999999999999,0.07500000000000001,3.625,0,0.0,22.58064516129032,8,5.911499999999999,0.022984518903521045,527.0,715.0,-13.805738998502537,-43.049708049981454,6,1.5452818221370566,0.31445571243468723
OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,80.592,15,11.513142857142856,4.672,5.84,5.339428571428571,34.164,0.08571428571428573,4.571428571428571,0,0.0,42.39130434782609,7,2.2776,0.0035378222415870584,1043.0,1476.0,-86.7328102472685,-83.54351878389213,7,1.6680077991575917,0.3168670060682087
OFF-AR-10003631,Staples in misc. colors,Office Supplies,Art,123.904,30,30.976,3.872,4.84,4.356,26.619999999999997,0.1,5.25,0,0.0,21.484374999999996,4,0.8873333333333332,0.005439129529253559,1124.0,1291.0,-79.60271640953887,-87.17739345589534,4,1.3898748467610147,0.300148384111658
OFF-AR-10003651,Newell 350,Office Supplies,Art,62.32,20,10.386666666666667,2.624,3.2800000000000002,3.0613333333333332,15.744,0.06666666666666667,4.333333333333333,0,0.0,25.263157894736842,6,0.7872,0.0027357192040860815,1290.0,1574.0,-89.7407774296428,-92.41626155408025,5,1.4716115406004975,0.302713154273244
OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,Art,124.488,4,41.496,27.664,34.58,32.27466666666667,26.2808,0.06666666666666667,3.6666666666666665,0,0.0,21.11111111111111,3,6.5702,0.0054647659223085385,1128.0,1289.0,-79.50657735335966,-87.34078294273833,3,1.31729729877414,0.2729064708814824
OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,Office Supplies,Art,20.279999999999998,6,10.139999999999999,3.38,3.38,3.38,7.5036000000000005,0.0,4.5,0,0.0,37.00000000000001,2,1.2506000000000002,0.0008902500875941226,1444.0,1800.0,-96.66147250117389,-96.38558563244388,2,1.2925149026678897,0.27396074356778555
OFF-AR-10003727,Berol Giant Pencil Sharpener,Office Supplies,Art,254.85000000000002,17,63.712500000000006,13.592,16.99,15.291,49.780699999999996,0.1,6.25,0,0.0,19.53333333333333,4,2.928276470588235,0.011187388304899518,873.0,982.0,-58.04616700809483,-76.0210995646089,4,1.3866770505345802,0.28972131817533997
OFF-AR-10003732,Newell 333,Office Supplies,Art,86.73599999999999,33,7.885090909090908,2.2239999999999998,2.7800000000000002,2.6283636363636362,18.848399999999998,0.05454545454545456,4.090909090909091,0,0.0,21.73076923076923,11,0.5711636363636363,0.003807531143864094,1243.0,1443.0,-85.72137469732829,-90.92090093215994,8,1.6755158337290053,0.3372761965217905
OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,Office Supplies,Art,182.49,17,36.498000000000005,9.24,11.55,10.626000000000001,76.461,0.08,4.4,0,0.0,41.89873417721518,5,4.497705882352941,0.008010933850347705,685.0,1114.0,-69.95819116071111,-63.16944707104485,5,1.526530405280225,0.30616525227483044
OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,Art,59.696,35,8.528,1.456,1.82,1.664,24.660999999999998,0.08571428571428573,4.714285714285714,0,0.0,41.3109756097561,7,0.7045999999999999,0.0026205310270719304,1148.0,1588.5,-90.1727446957631,-88.12102554529808,7,1.6640656353129437,0.3324703762420408
OFF-AR-10003770,Newell 340,Office Supplies,Art,25.92,9,12.96,2.8800000000000003,2.8800000000000003,2.8800000000000003,7.5168,0.0,6.0,0,0.0,28.999999999999996,2,0.8351999999999999,0.0011378344314812458,1443.0,1780.5,-95.7330062736897,-96.3792273151493,2,1.2679914664946492,0.27273149754788817
OFF-AR-10003772,Boston 16750 Black Compact Battery Pencil Sharpener,Office Supplies,Art,43.75,5,21.875,8.75,8.75,8.75,13.125,0.0,5.0,0,0.0,30.0,2,2.625,0.0019205345824577353,1348.0,1682.0,-92.79780187013596,-93.67780950821286,2,1.2715224064314106,0.2702395572074687
OFF-AR-10003811,Newell 327,Office Supplies,Art,39.78,18,9.945,2.21,2.21,2.21,10.7406,0.0,3.75,0,0.0,27.0,4,0.5967,0.0017462597872038561,1380.0,1699.0,-93.45134990614878,-94.82635282315512,3,1.333585793696674,0.28869142048581886
OFF-AR-10003829,Newell 35,Office Supplies,Art,93.152,30,10.350222222222222,2.6239999999999997,3.28,3.0613333333333332,23.288,0.06666666666666668,5.333333333333333,0,0.0,25.0,9,0.7762666666666667,0.004089180284002353,1171.0,1406.0,-84.66516205272924,-88.78238688207703,8,1.6858094345558143,0.3305116777956952
OFF-AR-10003856,Newell 344,Office Supplies,Art,45.592,18,7.5986666666666665,2.2239999999999998,2.78,2.5946666666666665,8.5624,0.06666666666666667,4.666666666666667,0,0.0,18.78048780487805,6,0.4756888888888889,0.00200139457562087,1428.0,1667.0,-92.49456875115975,-95.87557151490452,6,1.5226111401248055,0.30151482904590876
OFF-AR-10003876,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,26.08,9,13.04,2.6079999999999997,3.26,2.9339999999999997,9.6496,0.1,4.5,0,0.0,37.0,2,1.0721777777777777,0.0011448581008113767,1400.0,1776.0,-95.70666680624332,-95.35187738136769,2,1.2926720309347277,0.2764445695699481
OFF-AR-10003896,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",Office Supplies,Art,17.94,3,17.94,5.98,5.98,5.98,6.4584,0.0,5.0,0,0.0,36.0,1,2.1528,0.0007875289236409549,1460.0,1811.0,-97.04668721257688,-96.889048756407,1,1.2179407509338498,0.2646240957136617
OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,Office Supplies,Art,565.3860000000001,14,141.34650000000002,32.776,40.970000000000006,38.9215,140.9368,0.05,3.75,0,0.0,24.927536231884055,4,10.066914285714287,0.024819276924284553,459.0,685.0,-6.925211614827156,-32.11205356930242,4,1.4109906902236773,0.2925796048508453
OFF-AR-10003958,Newell 337,Office Supplies,Art,10.496,4,5.248,2.624,2.624,2.624,1.1808,0.2,3.0,0,0.0,11.25,2,0.2952,0.0004607527080566032,1544.0,1843.0,-98.27213093551879,-99.43121961655602,2,1.212939768904867,0.260287471229275
OFF-AR-10003986,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Art,7.7,2,7.7,3.85,3.85,3.85,3.157,0.0,6.0,0,0.0,41.0,1,1.5785,0.0003380140865125614,1517.0,1855.0,-98.73241312914392,-98.47930244704213,1,1.2330622553400836,0.2659603743391815
OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art,671.808,20,134.3616,27.992,34.99,32.1908,153.95600000000002,0.08,3.0,0,0.0,22.916666666666668,5,7.697800000000001,0.029490982783354654,433.0,629.0,10.594155913776055,-25.84082595401288,5,1.4783416709548736,0.30346216579119584
OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,Office Supplies,Art,705.208,22,117.53466666666667,28.784000000000002,35.980000000000004,32.382,111.538,0.10000000000000002,5.0,0,0.0,15.816326530612246,6,5.069909090909091,0.030957173756019533,545.0,610.0,16.092519743203685,-46.27318224206065,6,1.5272206022661918,0.30826357634019774
OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,17.64,8,5.88,2.016,2.52,2.1839999999999997,5.7456000000000005,0.13333333333333333,2.6666666666666665,0,0.0,32.57142857142858,3,0.7182000000000001,0.0007743595436469589,1473.0,1812.5,-97.09607371403882,-97.23239789031526,2,1.2787940859854758,0.27642030263109246
OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Office Supplies,Art,496.248,30,82.708,14.384,17.98,16.781333333333333,113.274,0.06666666666666667,3.8333333333333335,0,0.0,22.826086956521742,6,3.7758,0.021784261610868258,537.0,742.0,-18.306824741742375,-45.43696717968027,5,1.474019156656741,0.31292550215772436
OFF-AR-10004062,Staples in misc. colors,Office Supplies,Art,157.2,15,52.4,10.48,10.48,10.48,39.3,0.0,5.0,0,0.0,25.0,3,2.6199999999999997,0.00690075511685385,988.0,1184.0,-74.12147323395138,-81.06955532744881,3,1.330176185137045,0.2834138452109146
OFF-AR-10004078,Newell 312,Office Supplies,Art,234.768,49,21.342545454545455,4.672,5.84,4.884363636363637,34.456,0.16363636363636364,3.0,0,0.0,14.676616915422889,11,0.7031836734693878,0.010305830008101431,1039.0,1018.0,-61.352099415956076,-83.40286509828438,10,1.7995290504939256,0.35521650384771014
OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Office Supplies,Art,25.992,12,8.664,1.824,2.2800000000000002,2.128,10.6704,0.06666666666666667,5.0,0,0.0,41.05263157894737,3,0.8892000000000001,0.0011409950826798047,1381.0,1778.0,-95.72115351333885,-94.8601675105855,2,1.3051701910900246,0.2836828239379481
OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art,389.70000000000005,15,129.9,25.98,25.98,25.98,109.116,0.0,4.666666666666667,0,0.0,27.999999999999996,3,7.2744,0.017107024612200674,554.0,834.0,-35.8469346009596,-47.43983712747844,3,1.3452300129664723,0.286905844798569
OFF-AR-10004269,Newell 31,Office Supplies,Art,70.21000000000001,18,17.552500000000002,3.304,4.13,3.9234999999999998,16.685200000000002,0.05,3.75,0,0.0,23.764705882352942,4,0.9269555555555556,0.003082073897928174,1275.0,1525.0,-88.44191244119418,-91.96289426334728,4,1.395728053207006,0.2910097794547423
OFF-AR-10004272,Newell 308,Office Supplies,Art,8.4,5,4.2,1.68,1.68,1.68,2.1,0.0,2.5,0,0.0,25.0,2,0.42000000000000004,0.0003687426398318852,1535.0,1851.0,-98.61717795906611,-98.98844952131405,2,1.2552404061556341,0.26743645407208144
OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art,330.924,31,55.153999999999996,9.592,11.99,10.791000000000002,59.5903,0.10000000000000002,3.1666666666666665,0,0.0,18.007246376811594,6,1.9222677419354839,0.014526879683776996,780.0,894.0,-45.522737967379925,-71.29590643331481,6,1.5263613860717506,0.31381949347247173
OFF-AR-10004441,BIC Brite Liner Highlighters,Office Supplies,Art,86.112,23,12.301714285714285,3.312,4.14,3.785142857142857,30.8844,0.08571428571428573,3.857142857142857,0,0.0,35.86538461538461,7,1.3428,0.0037801388334765826,1074.0,1444.0,-85.8240986203691,-85.12327161717708,6,1.5764928550330386,0.31678692609562964
OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Office Supplies,Art,234.24,16,58.56,14.64,14.64,14.64,67.92960000000001,0.0,4.25,0,0.0,29.000000000000004,4,4.2456000000000005,0.010282651899311998,729.0,1021.0,-61.43901965852907,-67.27894314431208,4,1.4160032076969524,0.29324836326446124
OFF-AR-10004511,"Sanford Colorific Scented Colored Pencils, 12/Pack",Office Supplies,Art,47.080000000000005,11,23.540000000000003,4.28,4.28,4.28,14.5948,0.0,3.0,0,0.0,30.999999999999993,2,1.3268,0.00206671470039109,1317.0,1658.0,-92.24961170390858,-92.96982051127353,2,1.2746965175924148,0.2754989662742416
OFF-AR-10004582,BIC Brite Liner Grip Highlighters,Office Supplies,Art,24.272,17,4.8544,1.3119999999999998,1.64,1.5088,8.938,0.08,4.2,0,0.0,36.82432432432433,5,0.525764705882353,0.001065490637380895,1416.0,1788.5,-96.00430278838719,-95.69464848643098,5,1.5063669728289377,0.3023737928335269
OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",Office Supplies,Art,59.489999999999995,3,29.744999999999997,19.83,19.83,19.83,17.847,0.0,2.0,0,0.0,30.000000000000004,2,5.949000000000001,0.0026114880528093866,1259.0,1590.0,-90.2066567601003,-91.40326600328189,2,1.271916490129723,0.26908025473908886
OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art,533.3679999999999,25,76.19542857142856,18.392,22.990000000000002,21.67628571428571,119.548,0.05714285714285715,3.857142857142857,0,0.0,22.413793103448278,7,4.78192,0.02341375289545868,522.0,708.0,-12.196068294186881,-42.414839701929985,7,1.616394414847331,0.3190525818405934
